wisteria01	0	0	1.	1.	CD	(NP(NP*	***
wisteria01	12	15	attempt	attempt	NN	*))	***
wisteria01	12	16	at	at	IN	(PP*	***
wisteria01	12	17	robbery	robbery	NN	(NP*))))	***
wisteria01	12	18	.	.	.	*)	***

wisteria01	13	0	Or	Or	CC	(S*	***
wisteria01	13	1	,	,	,	*	***
wisteria01	13	2	again	again	RB	(ADVP*)	***
wisteria01	13	3	,	,	,	*	***
wisteria01	13	4	there	there	EX	(NP*)	***
wisteria01	13	5	was	be	VBD	(VP*	***
wisteria01	13	6	that	that	DT	(NP(NP*	***
wisteria01	13	7	most	most	RBS	*	***
wisteria01	13	8	grotesque	grotesque	JJ	*	***
wisteria01	13	9	affair	affair	NN	*)	***
wisteria01	13	10	of	of	IN	(PP*	***
wisteria01	13	11	the	the	DT	(NP(NP*	***
wisteria01	13	12	five	five	CD	*	***
wisteria01	13	13	orange	orange	NN	*	***
wisteria01	13	14	pips	pip	NNS	*)	***
wisteria01	13	15	,	,	,	*	***
wisteria01	13	16	which	which	WDT	(SBAR(WHNP*)	***
wisteria01	13	17	led	lead	VBD	(S(VP*	***
wisteria01	13	18	straight	straight	RB	(PP(ADVP*)	***
wisteria01	13	19	to	to	TO	*	***
wisteria01	13	20	a	a	DT	(NP*	***
wisteria01	13	21	murderous	murderous	JJ	*	***
wisteria01	13	22	conspiracy	conspiracy	NN	*)))))))))	***
wisteria01	13	23	.	.	.	*)	***

wisteria01	14	0	The	The	DT	(S(NP*	***
wisteria01	14	1	word	word	NN	*)	***
wisteria01	14	2	puts	put	VBZ	(VP*	***
wisteria01	14	3	me	me	PRP	(NP*)	***
wisteria01	14	4	on	on	IN	(PP*	***
wisteria01	14	5	the	the	DT	(NP*	***
wisteria01	14	6	alert	alert	NN	*)))	***
wisteria01	14	7	.	.	.	*	***
wisteria01	14	8	''	''	''	*)	***

wisteria01	15	0	``	``	``	(S*	***
wisteria01	15	1	Have	Have	VB	(SQ*	***
wisteria01	15	2	you	you	PRP	(NP*)	***
wisteria01	15	3	it	it	PRP	(NP*)	***
wisteria01	15	4	there	there	RB	(ADVP*)	***
wisteria01	15	5	?	?	.	*)	***
wisteria01	15	6	''	''	''	*	***
wisteria01	15	7	I	I	PRP	(NP*)	***
wisteria01	15	8	asked	ask	VBD	(VP*)	***
wisteria01	15	9	.	.	.	*)	***

wisteria01	16	0	He	He	PRP	(S(NP*)	***
wisteria01	16	1	read	read	VBD	(VP*	***
wisteria01	16	2	the	the	DT	(NP*	***
wisteria01	16	3	telegram	telegram	NN	*)	***
wisteria01	16	4	aloud	aloud	RB	(ADVP*))	***
wisteria01	16	5	.	.	.	*)	***

wisteria01	17	0	``	``	``	(S*	***
wisteria01	17	1	Have	Have	VB	(VP*	***
wisteria01	17	2	just	just	RB	(ADVP*)	***
wisteria01	17	3	had	have	VBD	(VP*	***
wisteria01	17	4	most	most	RBS	(NP(ADJP*	***
wisteria01	17	5	incredible	incredible	JJ	*	***
wisteria01	17	6	and	and	CC	*	***
wisteria01	17	7	grotesque	grotesque	JJ	*)	***
wisteria01	17	8	experience	experience	NN	*)))	***
wisteria01	17	9	.	.	.	*)	***

wisteria01	18	0	May	May	MD	(SQ*	***
wisteria01	18	1	I	I	PRP	(NP*)	***
wisteria01	18	2	consult	consult	VB	(VP*	***
wisteria01	18	3	you	you	PRP	(NP*))	***
wisteria01	18	4	?	?	.	*)	***

wisteria01	19	0	``	``	``	(NP*	***
wisteria01	19	1	Scott	Scott	NNP	(NP*	***
wisteria01	19	2	Eccles	Eccles	NNP	*)	***
wisteria01	19	3	,	,	,	*)	***

wisteria01	20	0	``	``	``	(FRAG*	***
wisteria01	20	1	Post	Post	NNP	(NP*	***
wisteria01	20	2	Office	Office	NNP	*)	***
wisteria01	20	3	,	,	,	*	***
wisteria01	20	4	Charing	Charing	NNP	(NP*	***
wisteria01	20	5	Cross	Cross	NNP	*)	***
wisteria01	20	6	.	.	.	*	***
wisteria01	20	7	''	''	''	*)	***

wisteria01	21	0	``	``	``	(S*	***
wisteria01	21	1	Man	Man	NN	(S(UCP*	***
wisteria01	21	2	or	or	CC	*	***
wisteria01	21	3	woman	woman	NN	*))	***
wisteria01	21	4	?	?	.	*	***
wisteria01	21	5	''	''	''	*	***
wisteria01	21	6	I	I	PRP	(NP*)	***
wisteria01	21	7	asked	ask	VBD	(VP*)	***
wisteria01	21	8	.	.	.	*)	***

wisteria01	22	0	``	``	``	(FRAG*	***
wisteria01	22	1	Oh	Oh	UH	(INTJ*	***
wisteria01	22	2	,	,	,	*	***
wisteria01	22	3	man	man	UH	*)	***
wisteria01	22	4	,	,	,	*	***
wisteria01	22	5	of	of	IN	(PP*	***
wisteria01	22	6	course	course	NN	(NP*))	***
wisteria01	22	7	.	.	.	*)	***

wisteria01	23	0	No	No	DT	(S(NP*	***
wisteria01	23	1	woman	woman	NN	*)	***
wisteria01	23	2	would	would	MD	(VP*	***
wisteria01	23	3	ever	ever	RB	(ADVP*)	***
wisteria01	23	4	send	send	VB	(VP*	***
wisteria01	23	5	a	a	DT	(NP*	***
wisteria01	23	6	reply-paid	reply-paid	JJ	*	***
wisteria01	23	7	telegram	telegram	NN	*)))	***
wisteria01	23	8	.	.	.	*)	***

wisteria01	24	0	She	She	PRP	(S(NP*)	***
wisteria01	24	1	would	would	MD	(VP*	***
wisteria01	24	2	have	have	VB	(VP*	***
wisteria01	24	3	come	come	VBN	(VP*)))	***
wisteria01	24	4	.	.	.	*	***
wisteria01	24	5	''	''	''	*)	***

wisteria01	25	0	``	``	``	(SBARQ*	***
wisteria01	25	1	Will	Will	MD	(SQ*	***
wisteria01	25	2	you	you	PRP	(NP*)	***
wisteria01	25	3	see	see	VB	(VP*	***
wisteria01	25	4	him	him	PRP	(NP*)))	***
wisteria01	25	5	?	?	.	*	***
wisteria01	25	6	''	''	''	*)	***

wisteria01	26	0	``	``	``	(S*	***
wisteria01	26	1	My	My	PRP$	(NP*	***
wisteria01	26	2	dear	dear	RB	*	***
wisteria01	26	3	Watson	Watson	NNP	*)	***
wisteria01	26	4	,	,	,	*	***
wisteria01	26	5	you	you	PRP	(NP*)	***
wisteria01	26	6	know	know	VBP	(VP*	***
wisteria01	26	7	how	how	WRB	(SBAR(WHADJP*	***
wisteria01	26	8	bored	bore	JJ	*)	***
wisteria01	26	9	I	I	PRP	(S(NP*)	***
wisteria01	26	10	have	have	VBP	(VP*	***
wisteria01	26	11	been	be	VBN	(VP*	***
wisteria01	26	12	since	since	IN	(SBAR*	***
wisteria01	26	13	we	we	PRP	(S(NP*)	***
wisteria01	26	14	locked	lock	VBN	(VP*	***
wisteria01	26	15	up	up	RP	(PRT*)	***
wisteria01	26	16	Colonel	Colonel	NNP	(NP*	***
wisteria01	26	17	Carruthers	Carruthers	NNP	*)))))))))	***
wisteria01	26	18	.	.	.	*)	***

wisteria01	27	0	My	My	PRP$	(S(NP*	***
wisteria01	27	1	mind	mind	NN	*)	***
wisteria01	27	2	is	be	VBZ	(VP*	***
wisteria01	27	3	like	like	IN	(PP*	***
wisteria01	27	4	a	a	DT	(NP*	***
wisteria01	27	5	racing	race	NN	*	***
wisteria01	27	6	engine	engine	NN	*))	***
wisteria01	27	7	,	,	,	*	***
wisteria01	27	8	tearing	tear	VBG	(S(VP*	***
wisteria01	27	9	itself	itself	PRP	(NP*)	***
wisteria01	27	10	to	to	TO	(PP*	***
wisteria01	27	11	pieces	piece	NNS	(NP*))	***
wisteria01	27	12	because	because	IN	(SBAR*	***
wisteria01	27	13	it	it	PRP	(S(NP*)	***
wisteria01	27	14	is	be	VBZ	(VP*	***
wisteria01	27	15	not	not	RB	*	***
wisteria01	27	16	connected	connect	VBN	(VP*	***
wisteria01	27	17	up	up	RP	(PRT*)	***
wisteria01	27	18	with	with	IN	(PP*	***
wisteria01	27	19	the	the	DT	(NP*	***
wisteria01	27	20	work	work	NN	*	***
wisteria01	27	21	for	for	IN	(SBAR(WHPP*	***
wisteria01	27	22	which	which	WDT	(WHNP*))	***
wisteria01	27	23	it	it	PRP	(S(NP*)	***
wisteria01	27	24	was	be	VBD	(VP*	***
wisteria01	27	25	built	build	VBN	(VP*)))))))))))))	***
wisteria01	27	26	.	.	.	*)	***

wisteria01	28	0	Life	Life	NN	(S(S(NP*)	***
wisteria01	28	1	is	be	VBZ	(VP*	***
wisteria01	28	2	commonplace	commonplace	JJ	(ADJP*)))	***
wisteria01	28	3	,	,	,	*	***
wisteria01	28	4	the	the	DT	(S(NP*	***
wisteria01	28	5	papers	paper	NNS	*)	***
wisteria01	28	6	are	be	VBP	(VP*	***
wisteria01	28	7	sterile	sterile	JJ	(ADJP*)))	***
wisteria01	28	8	;	;	:	*	***
wisteria01	28	9	audacity	audacity	NN	(S(NP*	***
wisteria01	28	10	and	and	CC	*	***
wisteria01	28	11	romance	romance	NN	*)	***
wisteria01	28	12	seem	seem	VBP	(VP*	***
wisteria01	28	13	to	to	TO	(S(VP*	***
wisteria01	28	14	have	have	VB	(VP*	***
wisteria01	28	15	passed	pass	VBN	(VP*	***
wisteria01	28	16	forever	forever	RB	(ADVP*)	***
wisteria01	28	17	from	from	IN	(PP*	***
wisteria01	28	18	the	the	DT	(NP*	***
wisteria01	28	19	criminal	criminal	JJ	*	***
wisteria01	28	20	world	world	NN	*))))))))	***
wisteria01	28	21	.	.	.	*)	***

wisteria01	29	0	Can	Can	MD	(SQ*	***
wisteria01	29	1	you	you	PRP	(NP*)	***
wisteria01	29	2	ask	ask	VB	(VP*	***
wisteria01	29	3	me	me	PRP	(NP*)	***
wisteria01	29	4	,	,	,	*	***
wisteria01	29	5	then	then	RB	(ADVP*)	***
wisteria01	29	6	,	,	,	*	***
wisteria01	29	7	whether	whether	IN	(SBAR*	***
wisteria01	29	8	I	I	PRP	(S(NP*)	***
wisteria01	29	9	am	be	VBP	(VP*	***
wisteria01	29	10	ready	ready	JJ	(ADJP*	***
wisteria01	29	11	to	to	TO	(S(VP*	***
wisteria01	29	12	look	look	VB	(VP*	***
wisteria01	29	13	into	into	IN	(PP*	***
wisteria01	29	14	any	any	DT	(NP*	***
wisteria01	29	15	new	new	JJ	*	***
wisteria01	29	16	problem	problem	NN	*))))))	***
wisteria01	29	17	,	,	,	*	***
wisteria01	29	18	however	however	WRB	(SBAR(WHNP*	***
wisteria01	29	19	trivial	trivial	JJ	*)	***
wisteria01	29	20	it	it	PRP	(S(NP*)	***
wisteria01	29	21	may	may	MD	(VP*	***
wisteria01	29	22	prove	prove	VB	(VP*))))))))	***
wisteria01	29	23	?	?	.	*)	***

wisteria01	30	0	But	But	CC	(S*	***
wisteria01	30	1	here	here	RB	(ADVP*)	***
wisteria01	30	2	,	,	,	*	***
wisteria01	30	3	unless	unless	IN	(SBAR*	***
wisteria01	30	4	I	I	PRP	(S(NP*)	***
wisteria01	30	5	am	be	VBP	(VP*	***
wisteria01	30	6	mistaken	mistake	JJ	(ADJP*))))	***
wisteria01	30	7	,	,	,	*	***
wisteria01	30	8	is	be	VBZ	(VP*	***
wisteria01	30	9	our	our	PRP$	(NP*	***
wisteria01	30	10	client	client	NN	*))	***
wisteria01	30	11	.	.	.	*	***
wisteria01	30	12	''	''	''	*)	***

wisteria01	31	0	A	A	DT	(S(S(NP*	***
wisteria01	31	1	measured	measure	JJ	*	***
wisteria01	31	2	step	step	NN	*)	***
wisteria01	31	3	was	be	VBD	(VP*	***
wisteria01	31	4	heard	hear	VBN	(VP*	***
wisteria01	31	5	upon	upon	IN	(PP*	***
wisteria01	31	6	the	the	DT	(NP*	***
wisteria01	31	7	stairs	stair	NNS	*)))))	***
wisteria01	31	8	,	,	,	*	***
wisteria01	31	9	and	and	CC	*	***
wisteria01	31	10	a	a	DT	(S(ADVP(NP*	***
wisteria01	31	11	moment	moment	NN	*)	***
wisteria01	31	12	later	later	RB	*)	***
wisteria01	31	13	a	a	DT	(NP*	***
wisteria01	31	14	stout	stout	JJ	(ADJP*	***
wisteria01	31	15	,	,	,	*	***
wisteria01	31	16	tall	tall	JJ	*	***
wisteria01	31	17	,	,	,	*	***
wisteria01	31	18	gray-whiskered	gray-whiskered	JJ	*	***
wisteria01	31	19	and	and	CC	*	***
wisteria01	31	20	solemnly	solemnly	RB	(ADJP*	***
wisteria01	31	21	respectable	respectable	JJ	*))	***
wisteria01	31	22	person	person	NN	*)	***
wisteria01	31	23	was	be	VBD	(VP*	***
wisteria01	31	24	ushered	usher	VBN	(VP*	***
wisteria01	31	25	into	into	IN	(PP*	***
wisteria01	31	26	the	the	DT	(NP*	***
wisteria01	31	27	room	room	NN	*)))))	***
wisteria01	31	28	.	.	.	*)	***

wisteria01	32	0	His	His	PRP$	(S(NP*	***
wisteria01	32	1	life	life	NN	*	***
wisteria01	32	2	history	history	NN	*)	***
wisteria01	32	3	was	be	VBD	(VP*	***
wisteria01	32	4	written	write	VBN	(VP*	***
wisteria01	32	5	in	in	IN	(PP*	***
wisteria01	32	6	his	his	PRP$	(NP*	***
wisteria01	32	7	heavy	heavy	JJ	*	***
wisteria01	32	8	features	feature	NNS	*	***
wisteria01	32	9	and	and	CC	*	***
wisteria01	32	10	pompous	pompous	NN	*	***
wisteria01	32	11	manner	manner	NN	*))))	***
wisteria01	32	12	.	.	.	*)	***

wisteria01	33	0	From	From	IN	(S(PP(PP*	***
wisteria01	33	1	his	his	PRP$	(NP*	***
wisteria01	33	2	spats	spat	NNS	*))	***
wisteria01	33	3	to	to	TO	(PP*	***
wisteria01	33	4	his	his	PRP$	(NP*	***
wisteria01	33	5	gold-rimmed	gold-rimmed	JJ	*	***
wisteria01	33	6	spectacles	spectacle	NNS	*)))	***
wisteria01	33	7	he	he	PRP	(NP*)	***
wisteria01	33	8	was	be	VBD	(VP*	***
wisteria01	33	9	a	a	DT	(NP(NP*	***
wisteria01	33	10	Conservative	Conservative	JJ	*)	***
wisteria01	33	11	,	,	,	*	***
wisteria01	33	12	a	a	DT	(NP*	***
wisteria01	33	13	churchman	churchman	JJ	*)	***
wisteria01	33	14	,	,	,	*	***
wisteria01	33	15	a	a	DT	(NP(NP*	***
wisteria01	33	16	good	good	JJ	*	***
wisteria01	33	17	citizen	citizen	NN	*)	***
wisteria01	33	18	,	,	,	*	***
wisteria01	33	19	orthodox	orthodox	JJ	(ADJP*	***
wisteria01	33	20	and	and	CC	*	***
wisteria01	33	21	conventional	conventional	JJ	*)))	***
wisteria01	33	22	to	to	TO	(PP*	***
wisteria01	33	23	the	the	DT	(NP*	***
wisteria01	33	24	last	last	JJ	*	***
wisteria01	33	25	degree	degree	NN	*)))	***
wisteria01	33	26	.	.	.	*)	***

wisteria01	34	0	But	But	CC	(S*	***
wisteria01	34	1	some	some	DT	(NP*	***
wisteria01	34	2	amazing	amazing	JJ	*	***
wisteria01	34	3	experience	experience	NN	*)	***
wisteria01	34	4	had	have	VBD	(VP*	***
wisteria01	34	5	disturbed	disturb	VBN	(VP(VP*	***
wisteria01	34	6	his	his	PRP$	(NP*	***
wisteria01	34	7	native	native	JJ	*	***
wisteria01	34	8	composure	composure	NN	*))	***
wisteria01	34	9	and	and	CC	*	***
wisteria01	34	10	left	leave	VBD	(VP*	***
wisteria01	34	11	its	its	PRP$	(NP*	***
wisteria01	34	12	traces	trace	NNS	*)	***
wisteria01	34	13	in	in	IN	(PP*	***
wisteria01	34	14	his	his	PRP$	(NP(NP*	***
wisteria01	34	15	bristling	bristle	VBG	*	***
wisteria01	34	16	hair	hair	NN	*)	***
wisteria01	34	17	,	,	,	*	***
wisteria01	34	18	his	his	PRP$	(NP*	***
wisteria01	34	19	flushed	flushed	JJ	*	***
wisteria01	34	20	,	,	,	*	***
