baskervilles04	0	0	Chapter	Chapter	NN	(NP*	***
baskervilles04	5	5	Baskerville	Baskerville	NNP	*)))	***
baskervilles04	5	6	,	,	,	*	***
baskervilles04	5	7	''	''	''	*	***
baskervilles04	5	8	said	say	VBD	(VP*)	***
baskervilles04	5	9	Dr.	Dr.	NNP	(NP*	***
baskervilles04	5	10	Mortimer	Mortimer	NNP	*)	***
baskervilles04	5	11	.	.	.	*)	***

baskervilles04	6	0	``	``	``	(S*	_	_	_
baskervilles04	6	1	Why	Why	WRB	(INTJ*	_	_	_
baskervilles04	6	2	,	,	,	*	_	_	_
baskervilles04	6	3	yes	yes	UH	(INTJ*))	_	_	_
baskervilles04	6	4	,	,	,	*	_	_	_
baskervilles04	6	5	''	''	''	*	_	_	_
baskervilles04	6	6	said	say	VBD	(VP*	_	_	_
baskervilles04	6	7	he	he	PRP	(NP*)	_	_	_
baskervilles04	6	8	,	,	,	*	_	_	_
baskervilles04	6	9	``	``	``	*	_	_	_
baskervilles04	6	10	and	and	CC	(S*	_	_	_
baskervilles04	6	11	the	the	DT	(NP*	_	_	_
baskervilles04	6	12	strange	strange	JJ	*	_	_	_
baskervilles04	6	13	thing	thing	NN	*)	_	_	_
baskervilles04	6	14	is	be	VBZ	(VP*	_	_	_
baskervilles04	6	15	,	,	,	*	_	_	_
baskervilles04	6	16	Mr.	Mr.	NNP	(NP*	_	_	_
baskervilles04	6	17	Sherlock	Sherlock	NNP	*	_	_	_
baskervilles04	6	18	Holmes	Holmes	NNP	*)	_	_	_
baskervilles04	6	19	,	,	,	*	_	_	_
baskervilles04	6	20	that	that	IN	(SBAR*	_	_	_
baskervilles04	6	21	if	if	IN	(S(SBAR*	_	_	_
baskervilles04	6	22	my	my	PRP$	(S(NP*	_	my	_
baskervilles04	6	23	friend	friend	NN	*)	_	friend	_
baskervilles04	6	24	here	here	RB	(ADVP*)	_	here	_
baskervilles04	6	25	had	have	VBD	(VP*	_	had	_
baskervilles04	6	26	not	not	RB	*	not	_	_
baskervilles04	6	27	proposed	propose	VBN	(VP*	_	proposed	_
baskervilles04	6	28	coming	come	VBG	(NP(NP*	_	coming	_
baskervilles04	6	29	round	round	NN	*)	_	round	_
baskervilles04	6	30	to	to	TO	(PP*	_	to	_
baskervilles04	6	31	you	you	PRP	(NP*)))	_	you	_
baskervilles04	6	32	this	this	DT	(NP*	_	this	_
baskervilles04	6	33	morning	morning	NN	*)))))	_	morning	_
baskervilles04	6	34	I	I	PRP	(NP*)	_	_	_
baskervilles04	6	35	should	should	MD	(VP*	_	_	_
baskervilles04	6	36	have	have	VB	(VP*	_	_	_
baskervilles04	6	37	come	come	VBN	(VP*	_	_	_
baskervilles04	6	38	on	on	IN	(PP*	_	_	_
baskervilles04	6	39	my	my	PRP$	(NP*	_	_	_
baskervilles04	6	40	own	own	JJ	*	_	_	_
baskervilles04	6	41	account	account	NN	*))))))))	_	_	_
baskervilles04	6	42	.	.	.	*)))	_	_	_

baskervilles04	7	0	I	I	PRP	(S(S(NP*)	***
baskervilles04	7	1	understand	understand	VBP	(VP*	***
baskervilles04	7	2	that	that	IN	(SBAR*	***
baskervilles04	7	3	you	you	PRP	(S(NP*)	***
baskervilles04	7	4	think	think	VB	(VP*	***
baskervilles04	7	5	out	out	RP	(PRT*)	***
baskervilles04	7	6	little	little	JJ	(NP*	***
baskervilles04	7	7	puzzles	puzzle	NNS	*))))))	***
baskervilles04	7	8	,	,	,	*	***
baskervilles04	7	9	and	and	CC	*	***
baskervilles04	7	10	I	I	PRP	(S(NP*)	***
baskervilles04	7	11	've	've	VBP	(VP*	***
baskervilles04	7	12	had	have	VBD	(VP*	***
baskervilles04	7	13	one	one	CD	(NP*)	***
baskervilles04	7	14	this	this	DT	(NP*	***
baskervilles04	7	15	morning	morning	NN	*)	***
baskervilles04	7	16	which	which	WDT	(SBAR(WHNP*)	***
baskervilles04	7	17	wants	want	VBZ	(S(VP*	***
baskervilles04	7	18	more	more	JJR	(NP*	***
baskervilles04	7	19	thinking	think	NN	*)	***
baskervilles04	7	20	out	out	RP	(PRT*)	***
baskervilles04	7	21	than	than	IN	(SBAR*	***
baskervilles04	7	22	I	I	PRP	(S(NP*)	***
baskervilles04	7	23	am	be	VBP	(VP*	***
baskervilles04	7	24	able	able	JJ	(ADJP*	***
baskervilles04	7	25	to	to	TO	(S(VP*	***
baskervilles04	7	26	give	give	VB	(VP*	***
baskervilles04	7	27	it	it	PRP	(NP*))))))))))))))	***
baskervilles04	7	28	.	.	.	*	***
baskervilles04	7	29	''	''	''	*)	***

baskervilles04	8	0	``	``	``	(S*	***
baskervilles04	8	1	Pray	Pray	RB	(ADVP*)	***
baskervilles04	8	2	take	take	VB	(VP*	***
baskervilles04	8	3	a	a	DT	(NP(NP*	***
baskervilles04	8	4	seat	seat	NN	*)	***
baskervilles04	8	5	,	,	,	*	***
baskervilles04	8	6	Sir	Sir	NNP	(NP*	***
baskervilles04	8	7	Henry	Henry	NNP	*)))	***
baskervilles04	8	8	.	.	.	*)	***

baskervilles04	9	0	Do	Do	VBP	(SQ*	***
baskervilles04	9	1	I	I	PRP	(NP*)	***
baskervilles04	9	2	understand	understand	VB	(VP*	***
baskervilles04	9	3	you	you	PRP	(NP*)	***
baskervilles04	9	4	to	to	TO	(S(VP*	***
baskervilles04	9	5	say	say	VB	(VP*	***
baskervilles04	9	6	that	that	IN	(SBAR*	***
baskervilles04	9	7	you	you	PRP	(S(NP*)	***
baskervilles04	9	8	have	have	VBP	(VP*	***
baskervilles04	9	9	yourself	yourself	PRP	(NP*)	***
baskervilles04	9	10	had	have	VBD	(VP*	***
baskervilles04	9	11	some	some	DT	(NP*	***
baskervilles04	9	12	remarkable	remarkable	JJ	*	***
baskervilles04	9	13	experience	experience	NN	*)	***
baskervilles04	9	14	since	since	IN	(SBAR*	***
baskervilles04	9	15	you	you	PRP	(S(NP*)	***
baskervilles04	9	16	arrived	arrive	VBD	(VP*	***
baskervilles04	9	17	in	in	IN	(PP*	***
baskervilles04	9	18	London	London	NNP	(NP*)))))))))))))	***
baskervilles04	9	19	?	?	.	*	***
baskervilles04	9	20	''	''	''	*)	***

baskervilles04	10	0	``	``	``	(X*	_	_	_
baskervilles04	10	1	Nothing	Nothing	NN	(NP(NP*)	Nothing	_	_
baskervilles04	10	2	of	of	IN	(PP*	_	of	_
baskervilles04	10	3	much	much	JJ	(NP*	_	much	_
baskervilles04	10	4	importance	importance	NN	*)))	_	importance	_
baskervilles04	10	5	,	,	,	*	_	_	_
baskervilles04	10	6	Mr.	Mr.	NNP	(NP*	_	_	_
baskervilles04	10	7	Holmes	Holmes	NNP	*)	_	_	_
baskervilles04	10	8	.	.	.	*)	_	_	_

baskervilles04	11	0	Only	Only	RB	(FRAG(NP*	***
baskervilles04	11	1	a	a	DT	*	***
baskervilles04	11	2	joke	joke	NN	*)	***
baskervilles04	11	3	,	,	,	*	***
baskervilles04	11	4	as	as	RB	(SBAR*	***
baskervilles04	11	5	like	like	IN	*	***
baskervilles04	11	6	as	as	RB	(FRAG(ADVP*	***
baskervilles04	11	7	not	not	RB	*)))	***
baskervilles04	11	8	.	.	.	*)	***

baskervilles04	12	0	It	It	PRP	(S(NP*)	***
baskervilles04	12	1	was	be	VBD	(VP*	***
baskervilles04	12	2	this	this	DT	(NP*	***
baskervilles04	12	3	letter	letter	NN	*)	***
baskervilles04	12	4	,	,	,	*	***
baskervilles04	12	5	if	if	IN	(SBAR*	***
baskervilles04	12	6	you	you	PRP	(S(NP*)	***
baskervilles04	12	7	can	can	MD	(VP*	***
baskervilles04	12	8	call	call	VB	(VP*	***
baskervilles04	12	9	it	it	PRP	(S(NP*)	***
baskervilles04	12	10	a	a	DT	(NP(NP*	***
baskervilles04	12	11	letter	letter	NN	*)	***
baskervilles04	12	12	,	,	,	*	***
baskervilles04	12	13	which	which	WDT	(SBAR(WHNP*)	***
baskervilles04	12	14	reached	reach	VBD	(S(VP*	***
baskervilles04	12	15	me	me	PRP	(NP*)	***
baskervilles04	12	16	this	this	DT	(NP*	***
baskervilles04	12	17	morning	morning	NN	*)))))))))))	***
baskervilles04	12	18	.	.	.	*	***
baskervilles04	12	19	''	''	''	*)	***

baskervilles04	13	0	He	He	PRP	(S(S(NP*)	***
baskervilles04	13	1	laid	lay	VBD	(VP*	***
baskervilles04	13	2	an	an	DT	(NP*	***
baskervilles04	13	3	envelope	envelope	NN	*)	***
baskervilles04	13	4	upon	upon	IN	(PP*	***
baskervilles04	13	5	the	the	DT	(NP*	***
baskervilles04	13	6	table	table	NN	*))))	***
baskervilles04	13	7	,	,	,	*	***
baskervilles04	13	8	and	and	CC	*	***
baskervilles04	13	9	we	we	PRP	(S(NP*	***
baskervilles04	13	10	all	all	DT	*)	***
baskervilles04	13	11	bent	bent	NN	(VP*	***
baskervilles04	13	12	over	over	IN	(PP*	***
baskervilles04	13	13	it	it	PRP	(NP*))))	***
baskervilles04	13	14	.	.	.	*)	***

baskervilles04	14	0	It	It	PRP	(S(NP*)	***
baskervilles04	14	1	was	be	VBD	(VP*	***
baskervilles04	14	2	of	of	IN	(ADJP(ADJP(PP*	***
baskervilles04	14	3	common	common	JJ	(NP*	***
baskervilles04	14	4	quality	quality	NN	*))	***
baskervilles04	14	5	,	,	,	*	***
baskervilles04	14	6	grayish	grayish	JJ	*)	***
baskervilles04	14	7	in	in	IN	(PP*	***
baskervilles04	14	8	colour	colour	NN	(NP*))))	***
baskervilles04	14	9	.	.	.	*)	***

baskervilles04	15	0	The	The	DT	(S(NP*	***
baskervilles04	15	1	address	address	NN	*)	***
baskervilles04	15	2	,	,	,	*	***
baskervilles04	15	3	``	``	``	*	***
baskervilles04	15	4	Sir	Sir	NNP	(NP(NP*	***
baskervilles04	15	5	Henry	Henry	NNP	*	***
baskervilles04	15	6	Baskerville	Baskerville	NNP	*)	***
baskervilles04	15	7	,	,	,	*	***
baskervilles04	15	8	Northumberland	Northumberland	NNP	(NP*	***
baskervilles04	15	9	Hotel	Hotel	NNP	*)	***
baskervilles04	15	10	,	,	,	*)	***
baskervilles04	15	11	''	''	''	*	***
baskervilles04	15	12	was	be	VBD	(VP*	***
baskervilles04	15	13	printed	print	VBN	(VP*	***
baskervilles04	15	14	in	in	IN	(PP*	***
baskervilles04	15	15	rough	rough	JJ	(NP(NP*	***
baskervilles04	15	16	characters	character	NNS	*)	***
baskervilles04	15	17	;	;	:	*	***
baskervilles04	15	18	the	the	DT	(NP(NP*	***
baskervilles04	15	19	post-mark	post-mark	NN	*)	***
baskervilles04	15	20	``	``	``	*	***
baskervilles04	15	21	Charing	Charing	NNP	(NX*	***
baskervilles04	15	22	Cross	Cross	NNP	*)	***
baskervilles04	15	23	,	,	,	*	***
baskervilles04	15	24	''	''	''	*)	***
baskervilles04	15	25	and	and	CC	*	***
baskervilles04	15	26	the	the	DT	(NP(NP*	***
baskervilles04	15	27	date	date	NN	*)	***
baskervilles04	15	28	of	of	IN	(PP*	***
baskervilles04	15	29	posting	post	VBG	(S(VP*	***
baskervilles04	15	30	the	the	DT	(NP*	***
baskervilles04	15	31	preceding	precede	JJ	*	***
baskervilles04	15	32	evening	evening	NN	*)))))))))	***
baskervilles04	15	33	.	.	.	*)	***

baskervilles04	16	0	``	``	``	(SINV*	***
baskervilles04	16	1	Who	Who	WP	(SBARQ(WHNP*)	***
baskervilles04	16	2	knew	know	VBD	(SQ(VP*	***
baskervilles04	16	3	that	that	IN	(SBAR*	***
baskervilles04	16	4	you	you	PRP	(S(NP*)	***
baskervilles04	16	5	were	be	VBD	(VP*	***
baskervilles04	16	6	going	go	VBG	(VP*	***
baskervilles04	16	7	to	to	TO	(PP*	***
baskervilles04	16	8	the	the	DT	(NP*	***
baskervilles04	16	9	Northumberland	Northumberland	NNP	*	***
baskervilles04	16	10	Hotel	Hotel	NNP	*)))))))))	***
baskervilles04	16	11	?	?	.	*	***
baskervilles04	16	12	''	''	''	*	***
baskervilles04	16	13	asked	ask	VBD	(VP*)	***
baskervilles04	16	14	Holmes	Holmes	NNP	(NP(NP*)	***
baskervilles04	16	15	,	,	,	*	***
baskervilles04	16	16	glancing	glance	VBG	(VP*	***
baskervilles04	16	17	keenly	keenly	RB	(ADVP*	***
baskervilles04	16	18	across	across	RB	*)	***
baskervilles04	16	19	at	at	IN	(PP*	***
baskervilles04	16	20	our	our	PRP$	(NP*	***
baskervilles04	16	21	visitor	visitor	NN	*))))	***
baskervilles04	16	22	.	.	.	*)	***

baskervilles04	17	0	``	``	``	(S*	_	_	_
baskervilles04	17	1	No	No	DT	(NP*	No	_	_
baskervilles04	17	2	one	one	PRP	*)	_	one	_
baskervilles04	17	3	could	could	MD	(VP*	_	could	could
baskervilles04	17	4	have	have	VB	(VP*	_	have	_
baskervilles04	17	5	known	know	VBN	(ADJP*)))	_	known	_
baskervilles04	17	6	.	.	.	*)	_	_	_

baskervilles04	18	0	We	We	PRP	(S(NP*)	***
baskervilles04	18	1	only	only	RB	(ADVP*)	***
baskervilles04	18	2	decided	decide	VBD	(VP*	***
baskervilles04	18	3	after	after	IN	(SBAR*	***
baskervilles04	18	4	I	I	PRP	(S(NP*)	***
baskervilles04	18	5	met	meet	VBD	(VP*	***
baskervilles04	18	6	Dr.	Dr.	NNP	(NP*	***
baskervilles04	18	7	Mortimer	Mortimer	NNP	*)))))	***
baskervilles04	18	8	.	.	.	*	***
baskervilles04	18	9	''	''	''	*)	***

baskervilles04	19	0	``	``	``	(S*	***
baskervilles04	19	1	But	But	CC	*	***
baskervilles04	19	2	Dr.	Dr.	NNP	(NP*	***
baskervilles04	19	3	Mortimer	Mortimer	NNP	*)	***
baskervilles04	19	4	was	be	VBD	(VP*	***
baskervilles04	19	5	no	no	DT	(NP*	***
baskervilles04	19	6	doubt	doubt	NN	*)	***
baskervilles04	19	7	already	already	RB	(ADVP*)	***
baskervilles04	19	8	stopping	stop	VBG	(VP*	***
baskervilles04	19	9	there	there	RB	(ADVP*)))	***
baskervilles04	19	10	?	?	.	*	***
baskervilles04	19	11	''	''	''	*)	***

baskervilles04	20	0	``	``	``	(SINV*	_	_	_
baskervilles04	20	1	No	No	RB	(S(ADVP*)	No	_	_
baskervilles04	20	2	,	,	,	*	_	_	_
baskervilles04	20	3	I	I	PRP	(NP*)	_	_	_
baskervilles04	20	4	had	have	VBD	(VP*	_	_	_
baskervilles04	20	5	been	be	VBN	(VP*	_	_	_
baskervilles04	20	6	staying	stay	VBG	(VP*	_	_	_
baskervilles04	20	7	with	with	IN	(PP*	_	_	_
baskervilles04	20	8	a	a	DT	(NP*	_	_	_
baskervilles04	20	9	friend	friend	NN	*))))))	_	_	_
baskervilles04	20	10	,	,	,	*	_	_	_
baskervilles04	20	11	''	''	''	*	_	_	_
baskervilles04	20	12	said	say	VBD	(VP*)	_	_	_
baskervilles04	20	13	the	the	DT	(NP*	_	_	_
baskervilles04	20	14	doctor	doctor	NN	*)	_	_	_
baskervilles04	20	15	.	.	.	*)	_	_	_

baskervilles04	21	0	``	``	``	(S*	_	_	_
baskervilles04	21	1	There	There	EX	(NP*)	_	There	_
baskervilles04	21	2	was	be	VBD	(VP*	_	was	_
baskervilles04	21	3	no	no	DT	(NP*	no	_	_
baskervilles04	21	4	possible	possible	JJ	*	_	possible	_
baskervilles04	21	5	indication	indication	NN	*	_	indication	indication
baskervilles04	21	6	that	that	IN	(SBAR*	_	that	_
baskervilles04	21	7	we	we	PRP	(S(NP*)	_	we	_
baskervilles04	21	8	intended	intend	VBD	(VP*	_	intended	_
baskervilles04	21	9	to	to	TO	(S(VP*	_	to	_
baskervilles04	21	10	go	go	VB	(VP*	_	go	_
baskervilles04	21	11	to	to	TO	(PP*	_	to	_
baskervilles04	21	12	this	this	DT	(NP*	_	this	_
baskervilles04	21	13	hotel	hotel	NN	*))))))))))	_	hotel	_
baskervilles04	21	14	.	.	.	*	_	_	_
baskervilles04	21	15	''	''	''	*)	_	_	_

baskervilles04	22	0	``	``	``	(S*	***
baskervilles04	22	1	Hum	Hum	VB	(VP*)	***
baskervilles04	22	2	!	!	.	*)	***

baskervilles04	23	0	Someone	Someone	NN	(S(NP*)	***
baskervilles04	23	1	seems	seem	VBZ	(VP*	***
baskervilles04	23	2	to	to	TO	(S(VP*	***
baskervilles04	23	3	be	be	VB	(VP*	***
baskervilles04	23	4	very	very	RB	(ADJP*	***
baskervilles04	23	5	deeply	deeply	RB	*	***
baskervilles04	23	6	interested	interested	JJ	*	***
baskervilles04	23	7	in	in	IN	(PP*	***
baskervilles04	23	8	your	your	PRP$	(NP*	***
baskervilles04	23	9	movements	movement	NNS	*)))))))	***
baskervilles04	23	10	.	.	.	*	***
baskervilles04	23	11	''	''	''	*)	***

baskervilles04	24	0	Out	Out	IN	(S(ADVP*	***
baskervilles04	24	1	of	of	IN	(PP*	***
baskervilles04	24	2	the	the	DT	(NP*	***
baskervilles04	24	3	envelope	envelope	NN	*)))	***
baskervilles04	24	4	he	he	PRP	(NP*)	***
baskervilles04	24	5	took	take	VBD	(VP*	***
baskervilles04	24	6	a	a	DT	(NP(NP*	***
baskervilles04	24	7	half-sheet	half-sheet	NN	*)	***
baskervilles04	24	8	of	of	IN	(PP*	***
baskervilles04	24	9	foolscap	foolscap	JJ	(NP(NP*	***
baskervilles04	24	10	paper	paper	NN	*)	***
baskervilles04	24	11	folded	fold	VBN	(VP*	***
baskervilles04	24	12	into	into	IN	(PP*	***
baskervilles04	24	13	four	four	CD	(NP*)))))))	***
baskervilles04	24	14	.	.	.	*)	***

baskervilles04	25	0	This	This	DT	(S(NP*)	***
baskervilles04	25	1	he	he	PRP	(NP*)	***
baskervilles04	25	2	opened	open	VBD	(VP*	***
baskervilles04	25	3	and	and	CC	*	***
baskervilles04	25	4	spread	spread	VBD	*	***
baskervilles04	25	5	flat	flat	JJ	(ADJP*)	***
baskervilles04	25	6	upon	upon	IN	(PP*	***
baskervilles04	25	7	the	the	DT	(NP*	***
baskervilles04	25	8	table	table	NN	*)))	***
baskervilles04	25	9	.	.	.	*)	***

baskervilles04	26	0	Across	Across	IN	(S(PP*	***
baskervilles04	26	1	the	the	DT	(NP(NP*	***
baskervilles04	26	2	middle	middle	NN	*)	***
baskervilles04	26	3	of	of	IN	(PP*	***
baskervilles04	26	4	it	it	PRP	(NP*))))	***
baskervilles04	26	5	a	a	DT	(NP*	***
baskervilles04	26	6	single	single	JJ	*	***
baskervilles04	26	7	sentence	sentence	NN	*)	***
baskervilles04	26	8	had	have	VBD	(VP*	***
baskervilles04	26	9	been	be	VBN	(VP*	***
baskervilles04	26	10	formed	form	VBN	(VP*	***
baskervilles04	26	11	by	by	IN	(PP*	***
baskervilles04	26	12	the	the	DT	(NP(NP*	***
baskervilles04	26	13	expedient	expedient	NN	*)	***
baskervilles04	26	14	of	of	IN	(PP*	***
baskervilles04	26	15	pasting	paste	JJ	(NP*	***
baskervilles04	26	16	printed	print	VBN	*	***
baskervilles04	26	17	words	word	NNS	*))))	***
baskervilles04	26	18	upon	upon	IN	(PP*	***
baskervilles04	26	19	it	it	PRP	(NP*)))))	***
baskervilles04	26	20	.	.	.	*)	***

baskervilles04	27	0	It	It	PRP	(S(NP*)	***
baskervilles04	27	1	ran	run	VBD	(VP*)	***
baskervilles04	27	2	:	:	:	*)	***

baskervilles04	28	0	As	As	IN	(S(SBAR*	***
baskervilles04	28	1	you	you	PRP	(S(NP*)	***
baskervilles04	28	2	value	value	VBP	(VP*	***
baskervilles04	28	3	your	your	PRP$	(NP*	***
baskervilles04	28	4	life	life	NN	*	***
baskervilles04	28	5	or	or	CC	*	***
baskervilles04	28	6	your	your	PRP$	*	***
baskervilles04	28	7	reason	reason	NN	*))))	***
baskervilles04	28	8	keep	keep	VB	(VP*	***
baskervilles04	28	9	away	away	RB	(ADVP*	***
baskervilles04	28	10	from	from	IN	(PP*	***
baskervilles04	28	11	the	the	DT	(NP*	***
baskervilles04	28	12	moor	moor	NN	*))))	***
baskervilles04	28	13	.	.	.	*)	***

baskervilles04	29	0	The	The	DT	(S(NP*	***
baskervilles04	29	1	word	word	NN	*	***
baskervilles04	29	2	``	``	``	*	***
baskervilles04	29	3	moor	moor	NN	*	***
baskervilles04	29	4	''	''	''	*)	***
baskervilles04	29	5	only	only	RB	(ADVP*)	***
baskervilles04	29	6	was	be	VBD	(VP*	***
baskervilles04	29	7	printed	print	VBN	(VP*	***
baskervilles04	29	8	in	in	IN	(PP*	***
baskervilles04	29	9	ink	ink	NN	(NP*))))	***
baskervilles04	29	10	.	.	.	*)	***

baskervilles04	30	0	``	``	``	(SINV*	***
