
baskervilles11	0	0	Chapter	Chapter	NN	(NP(NP*	***
baskervilles11	5	21	Dr.	Dr.	NNP	(S(NP*	***
baskervilles11	5	22	Mortimer	Mortimer	NNP	*)	***
baskervilles11	5	23	remained	remain	VBD	(VP*	***
baskervilles11	5	24	with	with	IN	(PP*	***
baskervilles11	5	25	him	him	PRP	(NP*))	***
baskervilles11	5	26	at	at	IN	(PP*	***
baskervilles11	5	27	cards	card	NNS	(NP*))	***
baskervilles11	5	28	until	until	IN	(SBAR*	***
baskervilles11	5	29	it	it	PRP	(S(NP*)	***
baskervilles11	5	30	was	be	VBD	(VP*	***
baskervilles11	5	31	very	very	RB	(ADJP*	***
baskervilles11	5	32	late	late	JJ	*))))))))))))))))	***
baskervilles11	5	33	.	.	.	*)	***

baskervilles11	6	0	At	At	IN	(S(PP*	***
baskervilles11	6	1	breakfast	breakfast	NN	(NP*))	***
baskervilles11	6	2	,	,	,	*	***
baskervilles11	6	3	however	however	RB	(ADVP*)	***
baskervilles11	6	4	,	,	,	*	***
baskervilles11	6	5	I	I	PRP	(NP*)	***
baskervilles11	6	6	informed	inform	VBD	(VP(VP*	***
baskervilles11	6	7	him	him	PRP	(NP*)	***
baskervilles11	6	8	about	about	IN	(PP*	***
baskervilles11	6	9	my	my	PRP$	(NP*	***
baskervilles11	6	10	discovery	discovery	NN	*)))	***
baskervilles11	6	11	and	and	CC	*	***
baskervilles11	6	12	asked	ask	VBD	(VP*	***
baskervilles11	6	13	him	him	PRP	(NP*)	***
baskervilles11	6	14	whether	whether	IN	(SBAR*	***
baskervilles11	6	15	he	he	PRP	(S(NP*)	***
baskervilles11	6	16	would	would	MD	(VP*	***
baskervilles11	6	17	care	care	VB	(VP*	***
baskervilles11	6	18	to	to	TO	(S(VP*	***
baskervilles11	6	19	accompany	accompany	VB	(VP*	***
baskervilles11	6	20	me	me	PRP	(NP*)	***
baskervilles11	6	21	to	to	TO	(PP*	***
baskervilles11	6	22	Coombe	Coombe	NNP	(NP*	***
baskervilles11	6	23	Tracey	Tracey	NNP	*)))))))))))	***
baskervilles11	6	24	.	.	.	*)	***

baskervilles11	7	0	At	At	IN	(S(S(ADVP*	***
baskervilles11	7	1	first	first	JJ	*)	***
baskervilles11	7	2	he	he	PRP	(NP*)	***
baskervilles11	7	3	was	be	VBD	(VP*	***
baskervilles11	7	4	very	very	RB	(ADJP*	***
baskervilles11	7	5	eager	eager	JJ	*	***
baskervilles11	7	6	to	to	TO	(S(VP*	***
baskervilles11	7	7	come	come	VB	(VP*))))))	***
baskervilles11	7	8	,	,	,	*	***
baskervilles11	7	9	but	but	CC	*	***
baskervilles11	7	10	on	on	IN	(S(PP*	***
baskervilles11	7	11	second	second	JJ	(NP*	***
baskervilles11	7	12	thoughts	thought	NNS	*))	***
baskervilles11	7	13	it	it	PRP	(NP*)	***
baskervilles11	7	14	seemed	seem	VBD	(VP*	***
baskervilles11	7	15	to	to	TO	(PP*	***
baskervilles11	7	16	both	both	CC	*	***
baskervilles11	7	17	of	of	IN	*	***
baskervilles11	7	18	us	us	PRP	(NP*))	***
baskervilles11	7	19	that	that	IN	(SBAR*	***
baskervilles11	7	20	if	if	IN	(S(SBAR*	***
baskervilles11	7	21	I	I	PRP	(S(NP*)	***
baskervilles11	7	22	went	go	VBD	(VP*	***
baskervilles11	7	23	alone	alone	RB	(ADVP*))))	***
baskervilles11	7	24	the	the	DT	(NP*	***
baskervilles11	7	25	results	result	NNS	*)	***
baskervilles11	7	26	might	might	MD	(VP*	***
baskervilles11	7	27	be	be	VB	(VP*	***
baskervilles11	7	28	better	good	JJR	(ADJP*)))))))	***
baskervilles11	7	29	.	.	.	*)	***

baskervilles11	8	0	The	The	DT	(S(X*	***
baskervilles11	8	1	more	more	RBR	*	***
baskervilles11	8	2	formal	formal	JJ	*)	***
baskervilles11	8	3	we	we	PRP	(NP*)	***
baskervilles11	8	4	made	make	VBD	(VP*	***
baskervilles11	8	5	the	the	DT	(NP*	***
baskervilles11	8	6	visit	visit	NN	*)	***
baskervilles11	8	7	the	the	DT	(NP*	***
baskervilles11	8	8	less	less	JJR	*	***
baskervilles11	8	9	information	information	NN	*)	***
baskervilles11	8	10	we	we	PRP	(SBAR(S(NP*)	***
baskervilles11	8	11	might	might	MD	(VP*	***
baskervilles11	8	12	obtain	obtain	VB	(VP*)))))	***
baskervilles11	8	13	.	.	.	*)	***

baskervilles11	9	0	I	I	PRP	(S(NP*)	***
baskervilles11	9	1	left	leave	VBD	(VP(VP*	***
baskervilles11	9	2	Sir	Sir	NNP	(NP*	***
baskervilles11	9	3	Henry	Henry	NNP	*)	***
baskervilles11	9	4	behind	behind	RP	(PRT*)	***
baskervilles11	9	5	,	,	,	*	***
baskervilles11	9	6	therefore	therefore	RB	(ADVP*)	***
baskervilles11	9	7	,	,	,	*	***
baskervilles11	9	8	not	not	RB	(PP*	***
baskervilles11	9	9	without	without	IN	*	***
baskervilles11	9	10	some	some	DT	(NP(NP*	***
baskervilles11	9	11	prickings	pricking	NNS	*)	***
baskervilles11	9	12	of	of	IN	(PP*	***
baskervilles11	9	13	conscience	conscience	NN	(NP*)))))	***
baskervilles11	9	14	,	,	,	*	***
baskervilles11	9	15	and	and	CC	*	***
baskervilles11	9	16	drove	drive	VBD	(VP*	***
baskervilles11	9	17	off	off	RP	(PRT*)	***
baskervilles11	9	18	upon	upon	IN	(PP*	***
baskervilles11	9	19	my	my	PRP$	(NP*	***
baskervilles11	9	20	new	new	JJ	*	***
baskervilles11	9	21	quest	quest	NN	*))))	***
baskervilles11	9	22	.	.	.	*)	***

baskervilles11	10	0	When	When	WRB	(S(S(SBAR(WHADVP*)	***
baskervilles11	10	1	I	I	PRP	(S(NP*)	***
baskervilles11	10	2	reached	reach	VBD	(VP*	***
baskervilles11	10	3	Coombe	Coombe	NNP	(NP*	***
baskervilles11	10	4	Tracey	Tracey	NNP	*))))	***
baskervilles11	10	5	I	I	PRP	(NP*)	***
baskervilles11	10	6	told	tell	VBD	(VP*	***
baskervilles11	10	7	Perkins	Perkins	NNP	(NP*)	***
baskervilles11	10	8	to	to	TO	(S(VP*	***
baskervilles11	10	9	put	put	VB	(VP*	***
baskervilles11	10	10	up	up	RP	(PRT*)	***
baskervilles11	10	11	the	the	DT	(NP*	***
baskervilles11	10	12	horses	horse	NNS	*))))))	***
baskervilles11	10	13	,	,	,	*	***
baskervilles11	10	14	and	and	CC	*	***
baskervilles11	10	15	I	I	PRP	(S(NP*)	***
baskervilles11	10	16	made	make	VBD	(VP*	***
baskervilles11	10	17	inquiries	inquiry	NNS	(NP(NP*)	***
baskervilles11	10	18	for	for	IN	(PP*	***
baskervilles11	10	19	the	the	DT	(NP(NP*	***
baskervilles11	10	20	lady	lady	NN	*)	***
baskervilles11	10	21	whom	whom	WP	(SBAR(WHNP*)	***
baskervilles11	10	22	I	I	PRP	(S(NP*)	***
baskervilles11	10	23	had	have	VBD	(VP*	***
baskervilles11	10	24	come	come	VBN	(VP*	***
baskervilles11	10	25	to	to	TO	(PP*	***
baskervilles11	10	26	interrogate	interrogate	VB	(NP*)))))))))))	***
baskervilles11	10	27	.	.	.	*)	***

baskervilles11	11	0	I	I	PRP	(S(NP*)	***
baskervilles11	11	1	had	have	VBD	(VP*	***
baskervilles11	11	2	no	no	DT	(NP*	***
baskervilles11	11	3	difficulty	difficulty	NN	*)	***
baskervilles11	11	4	in	in	IN	(PP*	***
baskervilles11	11	5	finding	find	VBG	(S(VP*	***
baskervilles11	11	6	her	her	PRP$	(NP*	***
baskervilles11	11	7	rooms	room	NNS	*))))	***
baskervilles11	11	8	,	,	,	*	***
baskervilles11	11	9	which	which	WDT	(SBAR(WHNP*)	***
baskervilles11	11	10	were	be	VBD	(S(VP*	***
baskervilles11	11	11	central	central	JJ	(ADJP*	***
baskervilles11	11	12	and	and	CC	*	***
baskervilles11	11	13	well	well	RB	*	***
baskervilles11	11	14	appointed	appoint	JJ	*)))))	***
baskervilles11	11	15	.	.	.	*)	***

baskervilles11	12	0	A	A	DT	(S(S(NP*	***
baskervilles11	12	1	maid	maid	NN	*)	***
baskervilles11	12	2	showed	show	VBD	(VP*	***
baskervilles11	12	3	me	me	PRP	(NP*)	***
baskervilles11	12	4	in	in	IN	(PP*	***
baskervilles11	12	5	without	without	IN	(PP*	***
baskervilles11	12	6	ceremony	ceremony	NN	(NP*)))))	***
baskervilles11	12	7	,	,	,	*	***
baskervilles11	12	8	and	and	CC	*	***
baskervilles11	12	9	as	as	IN	(S(SBAR*	***
baskervilles11	12	10	I	I	PRP	(S(NP*)	***
baskervilles11	12	11	entered	enter	VBD	(VP*	***
baskervilles11	12	12	the	the	DT	(NP*	***
baskervilles11	12	13	sitting-room	sitting-room	NN	*))))	***
baskervilles11	12	14	a	a	DT	(NP(NP*	***
baskervilles11	12	15	lady	lady	NN	*)	***
baskervilles11	12	16	,	,	,	*	***
baskervilles11	12	17	who	who	WP	(SBAR(WHNP*)	***
baskervilles11	12	18	was	be	VBD	(S(VP*	***
baskervilles11	12	19	sitting	sit	VBG	(VP*	***
baskervilles11	12	20	before	before	IN	(PP*	***
baskervilles11	12	21	a	a	DT	(NP*	***
baskervilles11	12	22	Remington	Remington	NNP	*	***
baskervilles11	12	23	typewriter	typewriter	NN	*))))))	***
baskervilles11	12	24	,	,	,	*)	***
baskervilles11	12	25	sprang	spring	VBD	(VP*	***
baskervilles11	12	26	up	up	RP	(PRT*)	***
baskervilles11	12	27	with	with	IN	(PP*	***
baskervilles11	12	28	a	a	DT	(NP(NP*	***
baskervilles11	12	29	pleasant	pleasant	JJ	*	***
baskervilles11	12	30	smile	smile	NN	*)	***
baskervilles11	12	31	of	of	IN	(PP*	***
baskervilles11	12	32	welcome	welcome	UH	(NP*))))))	***
baskervilles11	12	33	.	.	.	*)	***

baskervilles11	13	0	Her	Her	PRP$	(S(NP*	***
baskervilles11	13	1	face	face	NN	*)	***
baskervilles11	13	2	fell	fall	VBD	(VP*	***
baskervilles11	13	3	,	,	,	*	***
baskervilles11	13	4	however	however	RB	(ADVP*)	***
baskervilles11	13	5	,	,	,	*	***
baskervilles11	13	6	when	when	WRB	(SBAR(WHADVP*)	***
baskervilles11	13	7	she	she	PRP	(S(NP*)	***
baskervilles11	13	8	saw	see	VBD	(VP*	***
baskervilles11	13	9	that	that	IN	(SBAR*	***
baskervilles11	13	10	I	I	PRP	(S(S(NP*)	***
baskervilles11	13	11	was	be	VBD	(VP*	***
baskervilles11	13	12	a	a	DT	(NP*	***
baskervilles11	13	13	stranger	stranger	NN	*)))	***
baskervilles11	13	14	,	,	,	*	***
baskervilles11	13	15	and	and	CC	*	***
baskervilles11	13	16	she	she	PRP	(S(NP*)	***
baskervilles11	13	17	sat	sit	VBD	(VP(VP*	***
baskervilles11	13	18	down	down	RP	(PRT*)	***
baskervilles11	13	19	again	again	RB	(ADVP*))	***
baskervilles11	13	20	and	and	CC	*	***
baskervilles11	13	21	asked	ask	VBD	(VP*	***
baskervilles11	13	22	me	me	PRP	(NP*)	***
baskervilles11	13	23	the	the	DT	(NP(NP*	***
baskervilles11	13	24	object	object	NN	*)	***
baskervilles11	13	25	of	of	IN	(PP*	***
baskervilles11	13	26	my	my	PRP$	(NP*	***
baskervilles11	13	27	visit	visit	NN	*))))))))))))	***
baskervilles11	13	28	.	.	.	*)	***

baskervilles11	14	0	The	The	DT	(S(NP(NP*	***
baskervilles11	14	1	first	first	JJ	*	***
baskervilles11	14	2	impression	impression	NN	*)	***
baskervilles11	14	3	left	leave	VBN	(VP*	***
baskervilles11	14	4	by	by	IN	(PP*	***
baskervilles11	14	5	Mrs.	Mrs.	NNP	(NP*	***
baskervilles11	14	6	Lyons	Lyons	NNP	*))))	***
baskervilles11	14	7	was	be	VBD	(VP*	***
baskervilles11	14	8	one	one	CD	(NP(NP*)	***
baskervilles11	14	9	of	of	IN	(PP*	***
baskervilles11	14	10	extreme	extreme	JJ	(NP*	***
baskervilles11	14	11	beauty	beauty	NN	*))))	***
baskervilles11	14	12	.	.	.	*)	***

baskervilles11	15	0	Her	Her	PRP$	(S(S(NP(NP*	***
baskervilles11	15	1	eyes	eye	NNS	*)	***
baskervilles11	15	2	and	and	CC	*	***
baskervilles11	15	3	hair	hair	NN	(NP*))	***
baskervilles11	15	4	were	be	VBD	(VP*	***
baskervilles11	15	5	of	of	IN	(PP*	***
baskervilles11	15	6	the	the	DT	(NP*	***
baskervilles11	15	7	same	same	JJ	*	***
baskervilles11	15	8	rich	rich	JJ	*	***
baskervilles11	15	9	hazel	hazel	NN	*	***
baskervilles11	15	10	colour	colour	NN	*))))	***
baskervilles11	15	11	,	,	,	*	***
baskervilles11	15	12	and	and	CC	*	***
baskervilles11	15	13	her	her	PRP$	(S(NP(NP*	***
baskervilles11	15	14	cheeks	cheek	NNS	*)	***
baskervilles11	15	15	,	,	,	*	***
baskervilles11	15	16	though	though	IN	*	***
baskervilles11	15	17	considerably	considerably	RB	(ADJP*	***
baskervilles11	15	18	freckled	freckle	VBN	*)	***
baskervilles11	15	19	,	,	,	*)	***
baskervilles11	15	20	were	be	VBD	(VP*	***
baskervilles11	15	21	flushed	flush	VBN	(VP*	***
baskervilles11	15	22	with	with	IN	(PP*	***
baskervilles11	15	23	the	the	DT	(NP(NP*	***
baskervilles11	15	24	exquisite	exquisite	JJ	*	***
baskervilles11	15	25	bloom	bloom	NNP	*)	***
baskervilles11	15	26	of	of	IN	(PP*	***
baskervilles11	15	27	the	the	DT	(NP(NP*	***
baskervilles11	15	28	brunette	brunette	NN	*)	***
baskervilles11	15	29	,	,	,	*	***
baskervilles11	15	30	the	the	DT	(NP*	***
baskervilles11	15	31	dainty	dainty	JJ	*	***
baskervilles11	15	32	pink	pink	JJ	*)))	***
baskervilles11	15	33	which	which	WDT	(SBAR(WHNP*)	***
baskervilles11	15	34	lurks	lurk	VBZ	(S(VP*	***
baskervilles11	15	35	at	at	IN	(PP*	***
baskervilles11	15	36	the	the	DT	(NP(NP*	***
baskervilles11	15	37	heart	heart	NN	*)	***
baskervilles11	15	38	of	of	IN	(PP*	***
baskervilles11	15	39	the	the	DT	(NP*	***
baskervilles11	15	40	sulphur	sulphur	JJ	*	***
baskervilles11	15	41	rose	rise	NN	*))))))))))))	***
baskervilles11	15	42	.	.	.	*)	***

baskervilles11	16	0	Admiration	Admiration	NNP	(S(NP*)	***
baskervilles11	16	1	was	be	VBD	(VP*	***
baskervilles11	16	2	,	,	,	(PRN*	***
baskervilles11	16	3	I	I	PRP	(S(NP*)	***
baskervilles11	16	4	repeat	repeat	VB	(VP*))	***
baskervilles11	16	5	,	,	,	*)	***
baskervilles11	16	6	the	the	DT	(NP*	***
baskervilles11	16	7	first	first	JJ	*	***
baskervilles11	16	8	impression	impression	NN	*))	***
baskervilles11	16	9	.	.	.	*)	***

baskervilles11	17	0	But	But	CC	(S*	***
baskervilles11	17	1	the	the	DT	(NP*	***
baskervilles11	17	2	second	second	NN	*)	***
baskervilles11	17	3	was	be	VBD	(VP*	***
baskervilles11	17	4	criticism	criticism	NN	(NP*))	***
baskervilles11	17	5	.	.	.	*)	***

baskervilles11	18	0	There	There	EX	(S(NP*)	***
baskervilles11	18	1	was	be	VBD	(VP*	***
baskervilles11	18	2	something	something	NN	(NP(NP*)	***
baskervilles11	18	3	subtly	subtly	RB	(ADJP*	***
baskervilles11	18	4	wrong	wrong	JJ	*	***
baskervilles11	18	5	with	with	IN	(PP*	***
baskervilles11	18	6	the	the	DT	(NP(NP*	***
baskervilles11	18	7	face	face	NN	*)	***
baskervilles11	18	8	,	,	,	*	***
baskervilles11	18	9	some	some	DT	(NP(NP*	***
baskervilles11	18	10	coarseness	coarseness	NN	*)	***
baskervilles11	18	11	of	of	IN	(PP*	***
baskervilles11	18	12	expression	expression	NN	(NP*)))	***
baskervilles11	18	13	,	,	,	*	***
baskervilles11	18	14	some	some	DT	(NP(NP*	***
baskervilles11	18	15	hardness	hardness	NN	*)	***
baskervilles11	18	16	,	,	,	*	***
baskervilles11	18	17	perhaps	perhaps	RB	(ADVP*)	***
baskervilles11	18	18	,	,	,	*	***
baskervilles11	18	19	of	of	IN	(PP*	***
baskervilles11	18	20	eye	eye	NN	(NP*)))	***
baskervilles11	18	21	,	,	,	*	***
baskervilles11	18	22	some	some	DT	(NP(NP*	***
baskervilles11	18	23	looseness	looseness	NN	*)	***
baskervilles11	18	24	of	of	IN	(PP*	***
baskervilles11	18	25	lip	lip	NN	(NP*))	***
baskervilles11	18	26	which	which	WDT	(SBAR(WHNP*)	***
baskervilles11	18	27	marred	mar	VBN	(S(VP*	***
baskervilles11	18	28	its	its	PRP$	(NP*	***
baskervilles11	18	29	perfect	perfect	JJ	*	***
baskervilles11	18	30	beauty	beauty	NN	*))))))))))	***
baskervilles11	18	31	.	.	.	*)	***

baskervilles11	19	0	But	But	CC	(S*	***
baskervilles11	19	1	these	these	DT	(NP*)	***
baskervilles11	19	2	,	,	,	*	***
baskervilles11	19	3	of	of	IN	(PP*	***
baskervilles11	19	4	course	course	NN	(NP*))	***
baskervilles11	19	5	,	,	,	*	***
